Date,User,Tweet,Polarity,Preprocessed_Tweet
2023-03-30 18:43:14+00:00,KoKa1AShOt,"@RadioCanadaInfo Les journalistes sont aussi épais que ça? 😂😂😂 nOtrE siRoP esT eN pErIL! IL fa TrOp ChAuD DeWaR!!!.!!! 

Voyons calvince avec vos esti de réchauffement climatique! C’est une arnaque totale cet merde et seul les gauchiste wokiste y croient encore 🤣",-1.0,"journaliste aussi épais cela      sirop peril fa trop chaud dewar  

  voyon calvince esti réchauffement climatique arnaqu total ce merde seul gauchiste wokist croire encore"
2023-03-30 18:41:00+00:00,bricecathalau,"@franceinfo C'est quand même très con.. Il aurait déclaré : ""on va mettre en place un plan ecoleau des watts"" on aurait pu croire qu'enfin on faisait un truc contre le réchauffement climatique dans ce pays !",1.0,quand très con déclarer      aller mettre place plan ecoleau watt pouvoir croire enfin faire truc contre réchauffement climatique pays
2023-03-30 18:40:18+00:00,SylvieDERAM1,@luisadasilvaal2 @Theydoronrons @kevinbossuet @GGMO_i24 @BPetrover Le réchauffement climatique 🤣 🤣 🤣 🤣,-1.0,       réchauffement climatique        
2023-03-30 18:37:37+00:00,PrLarmina,@EnergieDevlpmt On s'en branle. Y'aura plus personne en 2100 à cause du réchauffement climatique si on multiplie par le parc nucléaire par 100 d'ici 50 ans.,1.0,branle plus personne     cause réchauffement climatique si multiplier parc nucléaire     ici     an
2023-03-30 18:35:38+00:00,PatriceBorsu,"@Cdanslair @EDelbourg M'ouais, on va nous refaire le coup du réchauffement climatique. 80 % des gaz à effet de serre sont pour l’industrie et l’agriculture, mais ce sont les 20% particuliers que l'on ponctionne et pénalise.  
On connaît la musique...",1.0,"    ouai aller refaire coup réchauffement climatique        gaz effet serre industri agriculture      particulier ponctionn pénaliser   
  connaître musiqu"
2023-03-30 18:28:32+00:00,73Vercingetorix,"Le Co2 problème pour la planète = bullshit

La doxa sur le réchauffement climatique = bullshit 

Le biochar pour capturer du CO2 = Bullshit https://t.co/qPeVFaDWV9",-1.0,"co problèm planète     bullshit 

  doxer réchauffement climatique     bullshit 

  biochar capturer co      bullshit"
2023-03-30 18:21:20+00:00,JimmyMenard2,"@RadioCanadaInfo La démocratie québécoise, un produit d’ici et qui était convoité partout dans le monde, est menacé par le narratif du réchauffement climatique, surtout parce que c'est simplement une arnaque du #WEF pour que... https://t.co/EbiJ561Yd6",-1.0,démocratie québécois produire ici convoité partout monde menacer narratif réchauffement climatique surtout parce simplement arnaque wef
2023-03-30 18:06:16+00:00,BassBasset,"@MachinaSosa @Ric35855510 @fmomboisse ""Y'a pas un seul scénario de GIEC qui ne prévoit pas une augmentation conséquente des capacités nucléaires si on veut lutter contre le réchauffement climatique surtout si avec l'augmentation de la population qui augmente de fait la demande.""
=&gt; Vous parliez bien de la France",1.0,"      seul scénario giec prévoit augmentation conséquent capacité nucléaire si vouloir lutter contre réchauffement climatique surtout si augmentation population augment faire demande 
   gt parler bien france"
2023-03-30 18:01:44+00:00,princertitude,"Grâce au réchauffement climatique offert par l'association des pétroliers et de leurs clients, la montée des océans devrait faire en sorte que les centrales nucléaires les plus au sec disposeront de beaucoup d'eau pour être refroidies.",1.0,grâce réchauffement climatique offrir association pétrolier leur client monter océan devoir faire sorte central nucléaire plus sec disposeront beaucoup eau être refroidir
2023-03-30 18:01:43+00:00,Vetitude,"#Loutres, #bisons, #baleines, #poissons... ces animaux qui pourraient aider à limiter le réchauffement climatique

https://t.co/Xeg6Pno6nZ https://t.co/skwvmf0SGJ",1.0,"loutre     bison     baleine     poisson animal pouvoir aider limiter réchauffement climatique 

 "
2023-03-30 18:01:01+00:00,Nemontanaa,"@DidierMaisto @Francois_Ruffin Donc tu mets tes espoirs en un homme qui a fermé sa gueule sur les atteintes aux libertés, sur un faux vaccin et qui nous fait croire à un réchauffement climatique pour instaurer une vie de passes? Ridicule!
Quand les hommes politiques en place tiendront un discours de Vérité ?",-1.0,"    donc mets espoir homm fermé gueul atteindre liberté faux vaccin faire croire réchauffement climatique instaurer vie passe ridicule 
  quand homme politique place tenir discour vériter"
2023-03-30 18:00:34+00:00,Lauselau2,"Avec le réchauffement Climatique.
LES RICHES s'adaptent 
SAFARI en 2 Sèvres.",1.0,"réchauffement climatique 
  riche adapter 
  safari     sèvre"
2023-03-30 17:59:00+00:00,freaksgodfather,Très très bon texte sur comment une certaine idée de la liberté venant de l'extrême droite est devenu la norme pour mieux nier toute résistance réelle à la pandémie ou au réchauffement climatique #covid19 #extremedroite  https://t.co/vRaO591zks,1.0,très très bon texte comment certain idé liberté venir extrême droite devenir norm mieux nier tout résistance réel pandémie réchauffement climatique covid     extremedroite
2023-03-30 17:55:46+00:00,F4wk3s1,@luisadasilvaal2 @Theydoronrons @kevinbossuet @GGMO_i24 @BPetrover Le réchauffement climatique c'est surtout du pipeau,-1.0,       réchauffement climatique surtout pipeau
2023-03-30 17:54:53+00:00,ceserPDL,"L'idée des debats publics organisés par @ceserPDL : mailler les @paysdelaloire et de construire avec les territoires le tome 2 de l' étude L'arbre, poumon de nos vies ligeriennes. Un enjeu à partager. Le travail du @ceserPDL s'inscrit dans le réchauffement climatique https://t.co/dT2Go3hTgO",1.0,idée debat public organiser      mailler construire territoire tom     étude arbr poumon vie ligerienne enjeu partager travail inscrit réchauffement climatique
2023-03-30 17:53:13+00:00,Gibao8,"@mrgalerien @Lalabatouf @monobleu @lessoulevements @lemondefr @adelehaenelfeu @JLMelenchon @marinetondelier @PhilippePoutou @cdion @CamilleEtienne_ @NPA_officiel @EELV @amisdelaterre @UnionSolidaires "" simuler le réchauffement climatique "" 
On a beaucoup de mal à constaster la montée des eaux et les réchauffements annoncés il y a 30 ans.
Donc on parle plus de dérèglement que de réchauffement aujourd'hui.
Simuler un dérèglement je peux comprendre que ça ne soit pas simple.",-1.0,"                   simuler réchauffement climatique   
  beaucoup mal constaster monter eal réchauffement annoncer     an 
  donc parle plus dérèglement réchauffement aujourd hui 
  simuler dérèglement peux comprendre cela simple"
2023-03-30 17:53:00+00:00,FranceARNO1,Comment manipuler l'opinion publique avec des images (ici avec les couleurs) pour lui faire avaler le prétendu réchauffement climatique ... https://t.co/g4lxX39DGj,-1.0,comment manipuler opinion public image ici couleur faire avaler prétendre réchauffement climatique   
2023-03-30 17:52:28+00:00,EVERSMarc2,"@silvano_trotta C est fort possible que cela soit un été pluvieux car justement la météo s'est moquée bien allègrement de toutes leurs annonces catastrophiques: rechauffement climatique, il fait froid, pénurie d'eau dans certaines region et il pleut etc etc mdr",-1.0,fort possible celer pluvieux car justement météo moquer bien allègrement tout leur annonce catastrophique rechauffemer climatique fait froid pénurie eau certain region pleuvoir etc etc mdr
2023-03-30 17:49:42+00:00,KaplanBen_Fr,"@le_mmonnier @scalimusse Mais cette catégorie ""d'énergies soi-disant renouvelables"" n'a strictement aucun sens et n'apporte strictement rien à la lutte contre le réchauffement climatique. Il y a les énergies fossiles, carbonées d'une part, et les énergies décarbonées d'autre part. Point.",-1.0,    ce catégorie énergie soi disant renouvelable strictement aucun sens apporter strictement rien lutte contre réchauffement climatique énergie fossile carboner part énergie décarboner autre part point
2023-03-30 17:48:33+00:00,EVERSMarc2,"@LaureGonlezamar Cela fait parti du plan qu'ils ont, c'est juste la suite. Le rechauffement climatique etc etc est la juste pour préparer et formater ceux qui ne sont pas réveillés",-1.0,celer faire partir plan juste suite rechauffemer climatique etc etc juste préparer formater celui réveiller
2023-03-30 17:42:14+00:00,LeLapinNoir3,"@TheAvnerSolal Il l'avait dit au WEF, on a pas réussi à les avoir  avec la COVID, le réchauffement climatique c'est trop abstrait, mais l'eau c'est vital, c'est indispensable, on les aura avec l'eau.",-1.0,dire wef réussir avoir covid réchauffement climatique trop abstraire eau vital indispensable eau
2023-03-30 17:42:13+00:00,KandacheBonnot3,"150 milliards de réserves dans les caisses de retraites, 50 ans de retard de notre politique contre le réchauffement climatique effectivement  la politique en pyjama n'épargne personne et  mais qui sont les plus aveugles et surtout les plus obscurantistes",1.0,    milliard réserve caisse retraire      an retard politique contre réchauffement climatique effectivement politique pyjama épargne personn plus aveugle surtout plus obscurantiste
2023-03-30 17:41:58+00:00,EmaScarlette,"@SergeZaka ""Ouiii mais dans 2 semaine il fait -10, c'est du mytho Le réchauffement climatique 5g"" 
By Random teuteu",-1.0,"    ouiii     semaine faire       mytho réchauffement climatique  
  by random teuteu"
2023-03-30 17:40:58+00:00,WhiteLady1113,"@i_laboetie @GioTaranzano Il n y a pas de réchauffement climatique, mais c était bien essayé de tenter de faire croire que la classe dirigeante, à l'origine du hoax du réchauffement, ne faisait rien contre. Dire que cette classe débile se croit tellement intelligente dans sa propagande.",-1.0,    réchauffement climatique bien essayer tenter faire croire classe dirigeant origine hoax réchauffement faire rien contre dire ce classe débile croit tellement intelligent propagand
2023-03-30 17:39:51+00:00,KaplanBen_Fr,"@le_mmonnier @scalimusse Pour lutter contre le réchauffement climatique, il faut réduire la part des énergies fossiles, et promouvoir toutes les énergies décarbonées. C'est la rationalité et la sagesse même.",1.0,    lutter contre réchauffement climatique falloir réduire part énergie fossile promouvoir tout énergie décarboner rationalité sagess
2023-03-30 17:39:38+00:00,jem_toto,"@mmtchi @LobservateurLi2 L'eau est la nouvelle marotte de Davos. Le vaccin, c'est loupé. Le réchauffement climatique, ca ne prend pas. L'eau , ca devrait le faire.
Au Québec, il y'a plein d'eau (et d'électricité) et ils tiennent les mêmes discours qu'ici.",-1.0,"    eau nouveau marotte davo vaccin loupé réchauffement climatique ca prendre eau     ca devoir faire 
  québec plein eau électricité tenir même discours ici"
2023-03-30 17:39:28+00:00,guionlvdm,Le réchauffement climatique on s'en fout épisode trouzemille:,-1.0,réchauffement climatique foutre épisode trouzemill
2023-03-30 17:39:16+00:00,OlivierDeDroite,Le réchauffement climatique va devenir un bon prétexte pour nous taxer encore et encore. Je ne sais pas si c'est un grand danger pour ce siècle mais c'est clairement la plus grosse arnaque de ce dernier.,-1.0,réchauffement climatique aller devenir bon prétexte taxer encore encore savoir si grand danger siècle clairement plus gros arnaque dernier
2023-03-30 17:36:37+00:00,mrgalerien,"@Lalabatouf @monobleu @lessoulevements @lemondefr @adelehaenelfeu @JLMelenchon @marinetondelier @PhilippePoutou @cdion @CamilleEtienne_ @NPA_officiel @EELV @amisdelaterre @UnionSolidaires Ah non, désolé, les pro bassines se basent sur les conclusions d'experts.
Experts qui admettent ne pas avoir taffé correctement, particulièrement le fait de ne pas avoir simulé le réchauffement climatique dans leur étude, mais experts ! 😅",1.0,"                ah non désolé pro bassine baser conclusion expert 
  expert admettre avoir taffer correctement particulièrement faire avoir simuler réchauffement climatique étude expert    "
2023-03-30 17:36:00+00:00,KaplanBen_Fr,@le_mmonnier @scalimusse Je suis beaucoup plus inquiet par les jusqu'au-boutistes du non combat contre le réchauffement climatique... ce climato-scepticisme est effrayant.,1.0,    beaucoup plus inquiet jusqu boutiste non combat contre réchauffement climatique climato scepticisme effrayer
2023-03-30 17:34:41+00:00,CeliaOliveoil,"Il n’y a aucun réchauffement climatique @EmmanuelMacron toi même tu sais qu’on le sait, donc arrêtes de nous emmerder avec ce délire de sauver la planète comme si notre planète est différente de celle des chinois ou africains. Tu nous gonfles avec ça #facealinfo",-1.0,aucun réchauffement climatique sai savoir donc arrêter emmerder délire sauver planète comme si planèt différent celui chinois africain gonfle cela facealinfo
2023-03-30 17:33:27+00:00,Papyrus9999,@bebert_le @DigitalGanon Et pourtant vu le réchauffement climatique et à quel point les villes sont des fours en été il le faut absolument 🤷🏻‍♂️,1.0,    pourtant voir réchauffement climatique quel point ville four falloir absolument
